Date,EURUSD,AEEMMI,BATTMI,BTECL,GOAIMI,IBCFDE,IROBDE,IS0MDE,ISPYMI,IWDAAS,LYM8DE,NQSEDE,QDVEDE,REUSEPA,SC0CDE,SP5PA,SXR8DE,VWCEDE,WCBRMI,WTAIMI,A2AMI,BY6BE,CJ6BE,ENELMI,ENIMI,IPMI,LDOMI,MSFDE,N3IABE,NOVABE,SBLBE,STMMIMI,U6ZBE,UCGMI,VO51BE,XPEV,IT25L,IB25DE,WDCHM,IBCJDE,INLDE,ASMLAS,TSFABE,LLYDE,V60AAS,TT6F,E6ZF,Z0YBE,XESPDE,QDV5DE,EUNNDE,LYXIBMC,CACPA,DAPPMI,CCC3DE,MBGF,NVDF,PSTMI,BNPPA,EDPF,SIEDE,GLEPA,C001DE,RNOVI,ALCATPA,HEALAS,CSMIBMI,IMAEAS,LYBKDE,H4ZPDE,IS3NDE,IQQLDE,AK8EDE,CBU5DE,BTCEPA,ZPRRDE,SGLDMI,XDEWDE,ASWCDE,DFNDMI,DFENDE,EUDFDE,USE5MI,IUSEMI,IBCHDE,IS3RDE,IS3QDE,IS3SDE,IBCIDE,VAGFDE,IB1TDE,3SISMI,XEONDE
2024-03-22,1.09,4.7,16.12,6.35,95.76,110.18,21.6,145.3,22.65,90.97,64.89,11.06,26.08,19.08,121.36,49.04,509.06,117.62,23.4,59.65,1.56,22.04,39.14,5.71,13.4,43.81,22.08,391.74,4.6,116.43,4.43,39.43,6.45,30.23,5.69,8.52,102.99,5.14,58.7,18.81,38.79,895.69,129.33,707.6,29.42,32.89,89.31,137.71,33.32,8.27,52.22,106.76,78.11,6.92,54.22,68.07,86.95,10.66,58.84,3.22,171.39,23.72,138.6,41.46,4.6,7.07,151.52,77.11,149.28,4.82,29.99,28.81,9.98,96.51,54.11,54.83,193.29,83.26,9.77,5.27,27.98,25.02,3.19,110.19,84.29,68.86,60.48,39.78,227.01,22.73,6.98,1.6718,140.83
2024-03-25,1.08,4.69,16.11,6.33,95.53,110.02,21.52,144.85,22.58,90.7,64.52,11.06,25.98,19.01,121.46,48.86,507.22,117.32,23.28,59.43,1.56,21.71,40.77,5.7,13.59,43.87,22.68,388.61,4.6,116.92,4.43,39.34,6.51,30.67,5.69,8.57,102.96,5.13,58.96,18.53,38.2,902.51,127.94,709.58,29.4,33.09,88.81,136.72,33.35,8.26,51.64,106.8,78.17,7.3,53.88,68.5,87.66,10.67,58.55,3.2,170.08,23.27,138.6,41.65,4.59,7.03,152.76,77.13,149.32,4.8,29.94,28.87,9.98,96.14,59.48,54.93,193.73,83.03,9.81,5.27,28.22,25.02,3.23,109.97,84.21,68.75,60.32,39.67,226.58,22.68,6.98,1.6656,140.87
2024-03-26,1.08,4.7,16.14,6.35,95.9,110.14,21.57,145.23,22.67,90.9,64.63,11.09,25.98,19.06,121.74,48.95,507.92,117.56,23.33,59.82,1.55,21.82,38.49,5.71,13.58,44.33,22.75,388.27,4.41,115.94,4.3,39.31,6.26,31.06,5.54,8.54,102.97,5.14,62.88,18.89,38.37,890.05,127.94,710.58,29.49,32.69,86.84,136.72,33.47,8.3,51.97,106.35,78.5,7.37,54.18,68.24,85.88,10.77,60.25,3.15,171.29,23.44,138.6,41.73,4.62,7.03,153.06,77.29,151,4.82,29.95,28.86,9.98,96.19,59.05,54.84,193.96,83.07,9.88,5.27,28.38,25.02,3.22,110.01,84.36,68.92,60.34,39.83,226.89,22.72,6.98,1.7218,140.87
2024-03-27,1.08,4.69,16.15,6.42,95.33,109.93,21.53,145.7,22.59,90.86,64.95,11.02,25.69,19.11,121.92,48.92,507.5,117.48,23.16,59.79,1.59,20.71,38.77,5.79,13.6,44.32,22.67,385.09,4.24,115.45,4.32,39.9,6.26,30.97,5.52,7.81,103.17,5.14,64.2,18.91,39.39,884.91,126.95,713.56,29.48,33.29,88.81,136.72,33.83,8.35,51.88,108.43,78.62,7.27,54.57,68.49,83.15,10.77,60.59,3.21,172.88,23.45,138.6,43.24,4.56,7.1,153.36,77.4,151.56,4.8,29.94,28.82,9.98,96.48,59.03,55.49,195.5,83.62,9.84,5.27,28.43,25.02,3.2,109.93,84.25,68.23,60.15,39.98,227.66,22.78,6.98,1.709,140.92
2024-03-28,1.08,4.73,16.26,6.43,96.02,110.58,21.74,145.18,22.9,91.44,65.39,11.04,25.81,19.17,122.26,49.28,511.5,118.28,23.51,60.37,1.59,20.44,39.3,5.75,13.68,44.87,22.99,385.84,4.26,116.43,4.29,39.39,6.16,31.65,5.54,7.68,103.05,5.14,63.07,19.29,40.63,881.95,125.16,724.48,29.63,33.49,90.29,139.69,33.82,8.47,51.92,108.51,78.63,7.59,54.77,68.7,83.59,10.81,61.7,3.22,172.91,23.99,138.6,43.07,4.54,7.18,153.18,77.61,153.16,4.86,30.2,29.08,9.98,96.75,60.88,56.42,198.26,84.67,9.89,5.27,28.49,25.02,3.18,110.5,84.63,68.52,60.55,40.31,227.28,22.77,6.98,1.6534,140.95
2024-03-29,1.08,4.77,16.01,6.27,94.63,109.46,21.27,144.21,22.64,90.68,64.74,10.93,25.65,18.99,121.24,48.93,507.76,117.46,23.17,59.24,1.57,20.79,42.87,5.62,14.03,43.25,22.69,388.02,4.32,114.47,4.3,38.42,6.6,31.63,6.05,7.76,102.97,5.14,65.65,19.4,40.21,880.47,131.52,702.33,29.38,34.09,89.8,138.7,33.47,8.51,50.96,107.48,77.74,6.75,54.42,68.15,83.04,10.74,61.29,3.25,171.59,23.98,138.6,42.94,4.42,7.02,151.72,77,153.4,4.96,30.45,28.63,9.98,96.44,56.63,54.71,201.65,83.63,9.79,5.27,28.33,25.02,3.18,110.5,84.63,68.52,60.55,40.31,227.28,22.77,6.98,1.6534,140.95
2024-04-01,1.08,4.77,16.01,6.27,94.63,109.46,21.27,144.21,22.64,90.68,64.74,10.93,25.65,18.99,121.24,48.93,507.76,117.46,23.17,59.24,1.57,20.79,42.87,5.62,14.03,43.25,22.69,388.02,4.32,114.47,4.3,38.42,6.6,31.63,6.05,7.76,102.97,5.14,65.65,19.4,40.21,880.47,131.52,702.33,29.38,34.09,89.8,138.7,33.47,8.51,50.96,107.48,77.74,6.75,54.42,68.15,83.04,10.74,61.29,3.25,171.59,23.98,138.6,42.94,4.42,7.02,151.72,77,153.4,4.96,30.45,28.63,9.98,96.44,56.63,54.71,201.65,83.63,9.79,5.27,28.33,25.02,3.18,110.5,84.63,68.52,60.55,40.31,227.28,22.77,6.98,1.6534,140.95
2024-04-02,1.07,4.77,16.01,6.27,94.63,109.46,21.27,144.21,22.64,90.68,64.74,10.93,25.65,18.99,121.24,48.93,507.76,117.46,23.17,59.24,1.57,20.79,42.87,5.62,14.03,43.25,22.69,388.02,4.32,114.47,4.3,38.42,6.6,31.63,6.05,7.59,102.97,5.14,65.65,19.4,40.21,880.47,131.52,702.33,29.38,34.09,89.8,138.7,33.47,8.51,50.96,107.48,77.74,6.75,54.42,68.15,83.04,10.74,61.29,3.25,171.59,23.98,138.6,42.94,4.42,7.02,151.72,77,153.4,4.96,30.45,28.63,9.98,96.44,56.63,54.71,201.65,83.63,9.79,5.27,28.33,25.02,3.13,109.45,83.74,67.92,60.05,39.87,225.83,22.67,6.98,1.4936,140.99
2024-04-03,1.08,4.75,16.13,6.25,94.85,110.06,21.27,143.88,22.72,90.76,64.65,11.02,25.75,19,121.64,48.93,507.8,117.54,23.17,59.48,1.56,20.36,45.36,5.62,14.17,42.67,23,387.32,4.12,114.47,4.28,38.78,7.05,32.08,6.34,7.43,102.98,5.14,65.96,19.4,37.37,894.6,126.15,713.46,29.41,34.29,88.32,136.72,33.63,8.49,51.16,108.04,78.02,6.68,53.91,68.71,82.32,10.74,62.33,3.22,172.5,24.43,138.6,43.38,4.45,6.98,152.18,77.24,155.66,4.91,30.3,28.72,9.98,96.02,56.34,54.89,203.61,83.38,9.8,5.27,28.25,25.02,3.21,110.07,84.2,68.51,60.1,39.96,226.13,22.58,6.98,1.3056,140.99
2024-04-04,1.08,4.78,16.44,6.26,94.66,110.48,21.28,144.88,22.73,90.85,64.74,11.06,25.72,18.99,121.84,48.93,508.06,117.7,23.17,59.79,1.57,20.68,45.58,5.68,14.33,42.25,22.79,389.26,4.15,115.45,4.34,38.9,6.65,31.9,6.36,7.42,103.08,5.14,67.01,19.66,36.85,890.94,132.91,707.7,29.46,34.89,88.81,136.72,33.81,8.51,51.09,108.63,78.05,6.72,53.41,69.04,79.26,10.87,62.92,3.17,172.11,24.67,138.6,44.35,4.37,6.96,152.14,77.32,156.76,4.92,30.5,28.86,9.98,95.73,57.6,55.1,203.42,83.54,9.77,5.27,28.29,25.02,3.26,110.42,84.48,68.55,60.03,40.08,226.99,22.66,6.98,1.2438,141.02
2024-04-05,1.08,4.73,16.18,6.18,93.56,109.43,20.97,144.42,22.41,90.2,64.32,10.93,25.46,18.79,120.72,48.63,504.86,116.88,22.93,58.51,1.54,20.36,44.05,5.55,14.48,41.76,22.98,388.41,4.16,111.54,4.32,38,6.67,31.41,6.15,7.39,103.03,5.14,65,19.62,35.33,895.29,127.15,712.76,29.3,34.69,88.32,135.73,33.35,8.52,50.8,106.9,77.11,6.64,53.23,69.27,81.23,10.73,62.35,3.16,168.42,24.23,138.6,45.48,4.34,6.92,150.08,76.68,154.88,4.86,30.22,28.72,9.98,95.96,57.83,54.42,207.08,82.78,9.73,5.27,28.1,25.02,3.21,109.39,83.69,68.26,59.68,39.67,226.55,22.64,6.98,1.2106,141.03
2024-04-08,1.08,4.77,16.43,6.19,93.55,109.65,20.98,144.12,22.49,90.38,64.33,10.96,25.4,18.85,121.38,48.66,504.96,117.08,23.07,58.97,1.57,20.68,45.64,5.54,14.48,43.76,23.4,388.41,4.04,113.98,4.26,38.56,6.71,31.84,6.01,7.38,103,5.14,67.56,20,35,903.2,131.71,712.26,29.36,34.89,88.32,134.74,33.54,8.59,51.09,107.3,77.7,6.5,52.83,71.19,80.17,10.89,62.76,3.12,170.28,24.26,138.6,45.81,4.49,6.93,151.3,77.03,156.2,4.89,30.44,28.94,9.98,95.66,61,54.63,207.07,83.08,9.82,5.27,28.4,25.02,3.25,109.67,83.98,68.28,59.71,39.83,226.23,22.58,6.98,1.1544,141.07
2024-04-09,1.09,4.78,16.48,6.24,93.39,109.01,21.05,144.98,22.54,89.86,64.21,10.9,25.15,18.79,120.62,48.33,501.84,116.6,23.03,59.06,1.57,21.11,43.27,5.47,14.42,43.58,21.31,386.43,4,114.47,4.19,39.06,6.49,31.06,5.82,8.07,103.05,5.14,66.95,19.82,34.5,888.97,132.11,693.2,29.27,34.89,88.32,132.76,33.1,8.55,51,106.35,77.02,6.22,52.89,70.84,78.14,10.74,62.44,3.13,169.18,24.15,138.6,46.6,4.47,6.97,149.72,76.57,154.54,4.9,30.53,28.8,9.98,95.77,58.66,54.47,208.7,82.85,9.58,5.27,27.48,25.02,3.25,109,83.39,67.41,59.26,39.72,227.34,22.62,6.98,1.1622,141.09
2024-04-10,1.09,4.77,16.46,6.14,93.93,108.52,21,144.45,22.52,90.28,64.26,10.86,25.42,18.82,120.84,48.66,504.96,117.04,23.13,58.98,1.55,21.43,43.6,5.35,14.35,44.2,21.36,388.37,4.3,112.51,4.11,38.89,6.3,31.45,5.71,8.15,102.87,5.14,67.01,19.98,34.46,902.81,133.9,705.51,29.28,34.89,87.33,133.75,32.98,8.59,50.93,105.96,76.97,6.29,53,70.57,81.05,10.92,62.52,3.08,170.39,24.32,138.6,47.08,4.48,6.95,150.24,76.72,155.64,4.93,30.43,28.95,9.98,96.22,59.1,54.05,210.08,82.9,9.65,5.27,27.46,25.02,3.08,108.51,83.26,68.12,59.69,39.7,226.49,22.52,6.98,1.1324,141.08
2024-04-11,1.07,4.8,16.66,6.16,94.48,108.53,20.98,143.67,22.64,90.4,64.19,10.92,25.75,18.9,120.42,48.84,506.64,117.32,23.27,59.09,1.57,21.85,45.31,5.36,14.3,44.12,21.44,393.08,4.3,114.47,4.15,38.88,6.65,30.57,5.78,8.27,102.88,5.14,66.98,19.73,34.38,898.65,135.09,705.61,29.27,35.28,86.84,132.76,32.58,8.61,51.13,104.72,76.73,6.23,53.29,70.31,84.49,10.84,61.38,3.12,169.61,24.4,138.6,45.8,4.75,6.94,148.86,76.46,152.08,4.98,30.6,28.93,9.98,96.19,60.13,54.03,210.67,82.59,9.69,5.27,27.67,25.02,3.02,108.45,83.18,68.58,59.93,39.61,226.24,22.43,6.98,1.1642,141.13
2024-04-12,1.07,4.76,16.67,6.12,94.22,108.46,20.95,144.93,22.67,90.85,64.47,10.94,26.05,18.88,120.68,49.11,509.64,117.72,23.39,59.09,1.61,21.49,47.42,5.51,14.69,41.64,21.84,395.16,3.98,114.47,4.21,38.47,6.89,30.64,5.95,7.46,102.96,5.15,69.36,19.4,33.81,897.07,135.69,709.68,29.37,35.28,87.83,134.74,32.72,8.6,51.4,105.09,76.62,6.25,53.28,69.57,82.78,10.78,61.24,3.24,168.71,24.91,138.6,46.69,4.66,6.92,148.98,76.59,151.52,4.9,30.39,28.98,9.98,97.05,60.6,54.19,217.05,82.69,9.81,5.27,27.93,25.02,2.92,108.43,83.15,68.89,60.29,39.68,228.37,22.51,6.98,1.0444,141.15
2024-04-15,1.06,4.75,16.72,6.05,94.1,108.03,20.84,144.03,22.38,90.64,64.33,10.89,25.93,18.86,120.76,48.98,508.12,117.42,22.84,58.16,1.6,21.72,45.87,5.49,14.5,42,22.35,394.42,3.72,114.47,4.17,38.29,6.9,30.91,5.77,7.2,102.95,5.14,67.56,19.47,34,900.43,132.91,712.26,29.23,35.48,86.84,134.74,32.7,8.56,51.51,105.11,76.93,5.94,53.36,70.3,81.08,10.86,61.62,3.2,171.88,24.15,138.6,46.8,4.58,6.86,149.86,76.72,152.14,4.92,30.3,28.92,9.98,96.73,56.11,53.56,212.99,82.37,9.77,5.27,27.88,25.02,2.92,108.05,82.91,68.86,60.22,39.72,227.06,22.39,6.98,1.083,141.18
2024-04-16,1.06,4.66,15.97,6,92.45,106.39,20.44,143.32,21.92,89.23,63.52,10.71,25.47,18.66,118.94,48.27,500.66,115.6,22.36,56.83,1.59,21.37,45.58,5.44,14.19,41.18,22.39,388.91,3.54,113.98,4.19,37.47,6.5,30.28,5.63,7.15,102.94,5.14,65.9,18.81,33.73,902.91,129.93,698.96,28.95,35.28,86.84,133.75,32.18,8.51,50.39,103.58,75.79,5.51,53.08,69.37,82.64,10.71,59.8,3.16,169.12,23.53,138.6,45.15,4.55,6.8,147.26,75.5,148.92,4.84,29.72,28.38,9.98,96.67,54.17,52.87,216.42,81.2,9.64,5.27,27.58,25.02,2.91,106.36,81.63,67.54,59.3,38.96,227.08,22.33,6.98,1.1312,141.19
2024-04-17,1.06,4.64,15.99,5.95,91.4,105.75,20.27,143.58,21.74,88.76,63.18,10.61,25.2,18.57,119,47.89,497.24,114.92,22.26,56.43,1.61,21.2,44.91,5.43,14.31,40.8,22.01,384.65,3.69,113.49,4.19,37.52,6.61,30.94,5.48,7.42,102.97,5.14,66.44,19.04,33.21,842.61,130.92,702.13,28.99,35.28,85.85,134.74,32.51,8.47,49.66,104.62,76.39,5.47,52.96,68.88,79.03,10.7,60.1,3.2,168.73,23.36,138.6,43.97,4.72,6.72,148.54,75.6,151.14,4.84,29.66,28.48,9.98,96.64,52.49,52.56,216.22,80.71,9.6,5.27,27.51,25.02,2.92,105.71,81.21,67.09,58.9,38.78,226.82,22.33,6.98,1.0842,141.22
2024-04-18,1.07,4.68,16.32,5.91,91.08,106.17,20.28,143.7,21.8,88.97,63.85,10.59,25,18.64,119.36,48.03,498.08,115.26,22.32,56.21,1.62,21.39,44.96,5.51,14.22,40.82,21.7,382.76,3.65,112.51,4.15,37.06,6.45,31.57,5.36,7.17,102.98,5.14,65.71,19.36,32.98,830.65,134.69,697.76,28.91,34.49,85.36,132.76,32.89,8.47,49.81,105.95,76.79,5.8,53.38,69.17,79.66,10.86,61.33,3.22,171.51,23.9,138.6,44.56,4.88,6.67,149.36,75.82,154.1,4.89,29.89,28.42,9.98,96.42,55.27,52.76,215.58,81.12,9.54,5.27,27.47,25.02,2.95,106.23,81.51,67.11,58.94,38.91,226.06,22.32,6.98,1.1,141.24
2024-04-19,1.06,4.64,16.11,5.86,89.28,105.04,20.03,143.56,21.52,88.1,63.63,10.37,24.35,18.53,119.22,47.47,492.59,114.28,22.03,54.72,1.65,20.81,45.28,5.59,14.24,40.47,21.41,372.94,3.59,111.05,4.19,36.21,6.36,31.74,5.48,6.93,103.02,5.14,63.27,19.42,32.1,811.57,118.4,680.58,28.82,34.29,86.35,132.76,32.79,8.51,49.43,105.61,76.76,5.84,54.03,68.95,71.21,10.85,61.3,3.23,169.01,23.93,138.6,43.9,4.83,6.61,149.58,75.7,154.24,4.86,29.63,28.25,9.98,96.51,56.05,52.14,216.37,80.93,9.47,5.27,27.42,25.02,2.95,105,80.8,65.66,58.24,38.85,226.06,22.38,6.98,1.082,141.25
2024-04-22,1.07,4.67,16.01,5.9,88.84,104.76,19.98,144.16,21.47,88.28,63.87,10.3,24.11,18.5,120.16,47.42,492.44,114.54,21.91,54.2,1.67,20.79,45.38,5.68,14.32,40.73,21.48,371.6,3.5,112.51,4.25,36.2,6.27,32.37,5.47,6.98,103.04,5.15,62.02,19.84,31.76,803.86,118.21,680.09,28.8,34.29,86.35,133.75,33.26,8.61,49.58,107.19,77.1,5.97,54.64,68.92,74.64,10.93,62.42,3.21,170.04,24.22,138.6,44.3,4.81,6.66,150.92,76.29,156.88,4.93,29.8,28.36,9.98,96.77,57.16,52.39,211.55,81.23,9.51,5.27,27.4,25.02,2.93,104.77,80.82,65.37,58.22,39.08,226.33,22.39,6.98,1.2276,141.31
2024-04-23,1.07,4.7,16.16,6.05,90.5,106.53,20.33,144.1,22.13,89.24,64.3,10.54,24.57,18.65,121.58,47.97,497.96,115.74,22.69,55.4,1.73,20.47,43.78,5.75,14.49,41.1,21.95,377.06,3.76,114.96,4.3,36.75,6.25,33.51,5,7.18,103.05,5.14,62.54,20.08,31.85,824.71,123.37,688.83,29.07,34.09,85.58,133.75,33.74,8.6,49.63,108.99,77.9,6.53,54.57,68.85,76.97,11.11,63.76,3.2,171.33,24.55,138.6,43.38,4.79,6.81,153.7,77.18,160.24,4.99,30.01,28.86,9.98,96.38,57.63,53.46,209.42,81.92,9.69,5.27,27.95,25.02,3,106.56,82.08,66.53,58.89,39.33,226.4,22.37,6.98,1.2218,141.31
2024-04-24,1.07,4.73,16.29,6.01,91.06,106.52,20.33,143.11,22.17,89.28,64.24,10.58,24.7,18.71,121.06,48.07,498.69,115.78,23,56.1,1.73,20.76,45.09,5.72,14.22,40.96,21.71,379.09,3.88,117.41,4.42,38.7,6.27,33.18,4.86,7.08,103.07,5.14,65.49,19.76,32.13,825.21,126.15,681.48,28.95,34.89,86.56,133.75,33.67,8.59,49.72,108.49,77.73,6.47,55.17,68.85,74.5,10.99,63.46,3.19,170.65,24.45,138.6,43.75,4.68,6.78,153.22,76.89,159.22,5.07,30.15,28.7,9.98,96.28,56.02,53.2,210.14,81.86,9.67,5.27,27.96,25.02,2.98,106.49,82,66.55,58.9,39.33,225.07,22.31,6.98,1.2184,141.34
2024-04-25,1.07,4.71,16.02,5.89,89.96,105.36,19.96,142.88,21.83,88.2,63.68,10.4,24.3,18.46,120.3,47.41,492.02,114.48,22.66,55.38,1.71,21.02,44.68,5.69,14.24,40.17,21.15,363.07,3.8,114.96,4.32,39.08,6.14,32.99,4.94,7.08,103.07,5.14,63.5,19.6,31.99,824.12,121.38,670.95,28.7,34.29,86.07,132.76,33.4,8.6,48.83,108.1,77.03,6.23,55.65,68.06,76.91,10.93,64.05,3.12,169.73,24.27,138.6,45.22,4.66,6.66,151.88,76.39,159.94,5.08,30.06,28.43,9.98,95.86,54.83,52.41,209.95,81.19,9.52,5.27,27.8,25.02,3.03,105.35,81.22,65.17,58.06,38.88,224.81,22.26,6.98,1.2132,141.35
2024-04-26,1.07,4.79,16.4,5.95,92.26,107.22,20.5,143.65,22.43,89.79,64.54,10.69,25.18,18.74,121.78,48.39,502.22,116.44,23.32,56.97,1.71,22.07,46.13,5.76,14.25,40.98,21.49,379.79,4.16,113.98,4.42,38.15,6.18,33.65,4.99,7.84,103.08,5.15,63.82,19.88,29.27,850.72,127.54,684.16,29.08,35.48,86.07,132.76,33.79,8.66,49.42,109.81,77.81,6.37,55.95,69.16,81.66,10.99,62.78,3.15,173.56,24.5,138.6,44.52,4.68,6.73,153.24,77.32,161.48,5.2,30.56,28.84,9.98,96.45,54.87,53.35,210.67,82.05,9.67,5.27,28.16,25.02,2.97,107.17,82.53,66.99,59.36,39.17,225.52,22.31,6.98,1.2426,141.35
2024-04-29,1.07,4.82,16.66,6.08,91.88,107.42,20.61,144.23,22.34,89.82,64.69,10.69,25.06,18.73,121.9,48.34,501.68,116.58,23.27,56.98,1.78,22.32,45.61,5.82,14.26,41.14,21.81,370.86,4.32,115.94,4.46,37.64,6.7,33.26,5.09,8.1,103.09,5.15,66.77,20.07,29.07,839.72,128.73,678,29.12,35.28,86.56,133.75,33.78,8.69,49.69,109.83,77.59,6.34,55.82,69.72,80.97,11.13,63.45,3.15,173.58,24.74,138.6,45.19,4.76,6.8,153.48,77.38,160.58,5.22,30.75,28.93,9.98,96.29,54.17,53.69,210.41,82.29,9.73,5.27,28.29,25.02,3.02,107.4,82.68,66.71,59.1,39.36,226.17,22.32,6.98,1.227,141.39
2024-04-30,1.07,4.8,16.48,6.05,91.33,106.91,20.57,143.75,22.16,89.57,64.61,10.65,25.05,18.71,121.14,48.25,500.58,116.24,23.04,56.66,1.77,22.25,46.16,5.8,14.13,40.78,21.36,368.68,4.39,119.36,4.44,37.13,6.43,32.79,4.95,8.13,103.08,5.15,64.92,19.77,28.59,824.86,128.93,715.14,29.03,35.28,86.56,134.74,33.12,8.7,49.88,107.25,77,5.86,56.03,66.01,81.59,11.11,63.34,3.18,171.88,24.55,138.6,45.05,4.7,6.78,151.28,76.95,158.92,5.18,30.65,28.74,9.95,96.42,52.56,53.21,207.38,81.98,9.63,5.27,28.19,25.02,2.99,106.88,82.32,66.85,59.09,39.17,225.8,22.35,6.98,1.3368,141.41
2024-05-01,1.07,4.87,16.6,6.07,90.09,105.88,20.56,144.14,21.81,88.92,64.38,10.5,24.55,18.52,120.8,47.72,495.12,115.68,22.66,56,1.79,23.64,43.97,5.86,13.84,40.03,21.26,367.44,5.16,119.36,4.44,35.77,6.42,33.1,5.1,8.12,103.08,5.16,65.42,19.67,28.14,803.76,126.35,708.09,29,35.28,85.58,131.77,33.04,8.76,50.2,107.64,76.45,5.97,56.29,66.34,80.24,11.11,63.19,3.26,171.19,24.94,138.6,42.93,4.9,6.85,150.98,76.65,159.48,5.4,31.05,28.65,9.96,96.57,51.23,53.37,207.22,81.05,9.6,5.27,28.32,25.02,2.99,106.88,82.32,66.85,59.09,39.17,225.8,22.35,6.98,1.3368,141.41
2024-05-02,1.07,4.87,16.6,6.19,90.09,105.88,20.56,144.14,21.81,88.92,64.38,10.5,24.55,18.52,120.8,47.72,495.12,115.68,22.66,56,1.79,23.64,43.97,5.86,13.84,40.03,21.26,367.44,5.16,119.36,4.44,35.77,6.42,33.1,5.1,9.4,103.22,5.16,65.42,19.67,28.14,803.76,126.35,708.09,29,35.28,85.58,131.77,33.04,8.76,50.2,107.64,76.45,5.97,56.29,66.34,80.24,11.11,63.19,3.26,171.19,24.94,138.6,42.93,4.9,6.85,150.98,76.65,159.48,5.4,31.05,28.65,9.96,96.57,51.23,53.37,207.22,81.05,9.6,5.27,28.32,25.02,2.99,105.81,81.66,66.14,58.58,39.1,226.05,22.36,6.98,1.3108,141.46
2024-05-03,1.07,4.91,16.74,6.32,90.79,107.6,20.75,144.5,21.56,89.64,65.07,10.78,25.27,18.63,121.48,48.21,499.97,116.62,22.3,56.84,1.77,23.47,45.12,5.87,13.73,41.18,21.54,373.59,5.21,113.49,4.51,36.69,6.69,32.43,5.25,9.06,103.3,5.16,65.02,19.92,28.34,828.03,127.94,677.9,29.1,37.68,87.06,133.75,33.07,8.68,50.43,107.42,76.96,5.91,55.7,66.91,82.43,11.1,63.37,3.3,173.56,23.65,138.6,44.2,5,6.92,150.58,77.08,158.3,5.43,31.18,28.86,9.98,96.57,52.7,54,205.36,81.42,9.6,5.27,28.32,25.02,3.1,107.58,82.75,66.74,58.97,39.15,226.58,22.51,6.98,1.3532,141.48
2024-05-06,1.08,4.92,16.85,6.34,91.75,108.45,20.92,144.73,21.83,90.32,65.81,10.85,25.54,18.81,122.22,48.54,503.82,117.42,22.62,57.59,1.79,23.45,44.53,5.94,13.87,41.18,22.18,377.01,5.25,111.54,4.53,36.73,6.66,33.04,5.16,9.03,103.31,5.15,65.61,20.41,28.44,838.63,130.72,692.3,29.4,37.88,87.06,135.73,33.32,8.61,50.76,108.14,77.4,6.29,55.67,67.77,85.29,11.26,63.92,3.32,175.26,23.41,138.6,44.17,5.02,6.91,152.04,77.63,160.12,5.46,31.26,29.16,9.99,96.57,54.28,54.68,207.83,81.87,9.76,5.27,28.78,25.02,3.1,108.39,83.4,67.68,59.53,39.4,226.83,22.54,6.98,1.1982,141.52
2024-05-07,1.08,4.91,16.97,6.34,92.6,109.19,21.06,145,21.92,90.94,66.69,10.94,25.62,18.93,123.54,48.87,507.38,118.08,22.57,57.9,1.8,23.46,46.68,5.99,13.97,41.74,21.19,380.03,5.15,115.94,4.53,37.81,6.87,34.23,5.33,8.43,103.31,5.16,67.09,20.27,28.7,846.16,130.92,712.66,29.45,38.47,88.05,136.72,33.83,8.54,50.43,109.89,78.09,6.15,56.08,68.53,83.94,11.52,65.21,3.39,176.02,23.99,138.6,44.51,4.94,6.95,153.28,78.34,163.62,5.41,31.13,29.37,10.01,96.8,54.75,55.1,207.28,82.55,9.7,5.27,28.49,25.02,3.1,109.22,84.03,68.05,60.06,39.51,227.29,22.58,6.98,1.1968,141.53
2024-05-08,1.08,4.91,16.83,6.32,92.27,109.01,21.04,144.8,21.67,90.94,66.99,10.91,25.61,18.92,124,48.93,507.8,118.08,22.21,57.06,1.82,23.06,47.62,6.05,13.94,42.37,21.78,380.13,5.07,116.43,4.81,36.97,6.75,34.11,5.5,7.89,103.31,5.15,66.17,20.48,27.52,837.05,130.32,715.94,29.46,38.47,85.58,129.78,34.1,8.59,49.88,110.45,78.75,5.95,56.57,67.57,84.22,11.47,65.53,3.4,177.43,24.13,138.6,43.86,5.04,6.93,152.86,78.72,163.58,5.37,31.13,29.2,10,96.91,53.3,54.66,208.15,82.49,9.74,5.27,28.56,25.02,3.06,108.99,83.9,68,60.11,39.41,227.1,22.55,6.98,1.1868,141.55
2024-05-09,1.07,4.9,17.01,6.3,92.42,109.46,21.16,144.43,21.66,91.14,66.97,10.94,25.56,18.97,124.56,49.02,508.6,118.26,22.19,57.02,1.83,23.42,46.59,6.11,14.03,42.12,21.82,379.88,4.94,114.96,4.74,37.09,6.49,34.14,5.43,8.16,103.37,5.16,66.56,20.72,27.79,839.92,132.11,713.46,29.44,38.47,85.08,127.8,33.85,8.46,49.88,109.52,79.2,6.14,56.54,68.57,82.46,11.43,66.15,3.44,179.87,24.43,138.6,44.42,5.18,6.9,153.64,79.03,162.68,5.47,31.1,29.23,9.99,96.59,53.25,54.83,208.85,82.75,9.76,5.27,28.65,25.02,3.1,109.45,84.24,68.03,60.19,39.49,226.64,22.5,6.98,1.094,141.57
